timestamp,front_err_x,front_err_y,front_area,lidar_left,lidar_right,fwd_cmd,right_cmd,yaw_cmd
1783415538.278884,4,-102,20675,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415538.3858442,4,-102,20675,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415538.489614,4,-102,20675,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415538.594096,4,-102,20675,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415538.6977627,4,-102,20675,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415538.8008869,4,-102,20675,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415538.903418,4,-102,20675,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415539.0107744,4,-102,20675,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415539.1141949,4,-157,21515,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415539.2197585,4,-157,21515,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415539.3216357,4,-157,21515,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415539.4243853,4,-157,21515,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415539.5265985,4,-157,21515,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415539.6292784,4,-157,21515,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415539.7307737,4,-157,21515,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415539.8418846,4,-157,21515,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415539.951948,4,-157,21515,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415540.053463,4,-157,21515,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415540.1575897,4,-157,21515,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415540.2591355,1,-89,25687,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415540.361254,1,-89,25687,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415540.4653983,1,-89,25687,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415540.5676103,1,-89,25687,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415540.6696103,1,-89,25687,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415540.7769468,1,-89,25687,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415540.8795226,1,-89,25687,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415540.9829826,1,-89,25687,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415541.0935757,1,-89,25687,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415541.1953945,1,-89,25687,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415541.2973285,1,-89,25687,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415541.4003975,1,-89,25687,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415541.5049508,1,-89,25687,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415541.6072257,7,-74,28519,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415541.7095141,7,-74,28519,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415541.8120604,7,-74,28519,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415541.9144502,7,-74,28519,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415542.0219107,7,-74,28519,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415542.124879,7,-74,28519,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415542.2270575,7,-74,28519,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415542.3294232,7,-74,28519,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415542.4337912,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415542.5354836,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415542.6404946,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415542.7434468,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415542.8459225,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415542.9487016,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415543.05146,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415543.1548364,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415543.2583976,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415543.3599927,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415543.4661775,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415543.5685644,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415543.6712723,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415543.784878,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415543.8866088,9,-74,30250,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415543.9900713,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415544.0915394,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415544.1987305,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415544.3023412,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415544.4054024,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415544.511782,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415544.6189716,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415544.7212956,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415544.8229632,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415544.9257722,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415545.0295825,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415545.1365986,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415545.237817,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415545.3401413,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415545.4441495,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415545.5499294,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415545.651587,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415545.753649,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415545.8591192,13,-77,31999,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415545.9610708,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415546.0634468,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415546.1654844,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415546.2701216,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415546.3736596,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415546.4782555,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415546.5845697,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415546.6860492,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415546.7874293,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415546.8937533,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415546.9967225,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415547.0992868,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415547.2023046,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415547.311759,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415547.4195502,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415547.52535,16,-82,36175,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415547.635556,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415547.7368076,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415547.83924,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415547.9405987,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415548.0487065,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415548.1499126,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415548.2541227,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415548.3702507,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415548.4731064,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415548.5756245,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415548.679571,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415548.7841642,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415548.8873084,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415548.9889324,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415549.1017103,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415549.2038653,32,-91,42680,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415549.3062947,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415549.4099338,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415549.514302,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415549.617871,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415549.7201767,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415549.821331,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415549.9231596,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415550.0320797,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415550.133577,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415550.2377965,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415550.3394973,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415550.4412882,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415550.5440264,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415550.6503668,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415550.754922,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415550.8569622,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415550.9692752,36,-97,52569,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415551.0714045,-29,-134,31099,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415551.174152,-29,-134,31099,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415551.279869,-29,-134,31099,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415551.3843527,-29,-134,31099,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415551.4876149,-29,-134,31099,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415551.5952086,-29,-134,31099,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415551.6996732,-29,-134,31099,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415551.803521,-29,-134,31099,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415551.9077013,-29,-134,31099,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415552.0167599,-29,-134,31099,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415552.1196272,-29,-134,31099,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415552.2267046,25,-54,12051,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415552.3317087,25,-54,12051,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415552.4346898,25,-54,12051,4.863437175750732,4.405999183654785,1.0,0.0,0.0
1783415552.6370792,25,-54,12051,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415552.7448554,25,-54,12051,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415552.8473456,25,-54,12051,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415552.9526863,25,-54,12051,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415553.054656,25,-54,12051,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415553.159377,25,-54,12051,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415553.2636673,25,-54,12051,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415553.3656652,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415553.469197,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415553.5749726,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415553.6769328,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415553.7803328,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415553.8884468,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415553.9983523,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415554.106854,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415554.2102146,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415554.312123,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415554.4177632,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415554.5241966,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415554.6310678,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415554.735213,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415554.83693,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415554.9428432,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415555.0450742,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415555.1481006,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415555.2504354,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415555.3526146,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415555.4613056,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415555.5647852,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415555.6687276,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415555.7777824,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415555.8816824,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415555.9878356,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415556.0899832,29,-62,11763,4.863437175750732,4.405999183654785,0.8,0.145,0.0
1783415556.195162,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415556.2993078,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415556.402385,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415556.5051234,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415556.6199563,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415556.7214632,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415556.8246377,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415556.9279802,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415557.038222,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415557.146315,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415557.2536805,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415557.3565278,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415557.458685,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415557.5605454,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415557.6620526,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415557.7647326,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415557.868233,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415557.9714715,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415558.0747032,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415558.1773129,31,-37,13562,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415558.279906,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415558.3848875,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415558.4985442,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415558.6006446,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415558.7020679,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415558.8046536,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415558.9084663,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415559.0099623,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415559.116354,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415559.2228482,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415559.324863,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415559.4314904,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415559.5340588,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415559.6380742,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415559.7415035,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415559.8451965,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415559.9475555,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415560.0507748,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415560.1542015,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415560.2622702,32,-88,11251,4.863437175750732,4.405999183654785,0.8,0.16,0.0
1783415560.36382,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415560.4701204,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415560.572164,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415560.6772943,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415560.7786338,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415560.8795984,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415560.9865186,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415561.094538,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415561.2010298,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415561.3031328,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415561.4045904,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415561.5065627,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415561.6091795,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415561.7128246,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415561.8198154,31,-108,12438,4.863437175750732,4.405999183654785,0.8,0.155,0.0
1783415561.921367,25,-114,12859,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415562.0266104,25,-114,12859,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415562.1287882,25,-114,12859,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415562.2309818,25,-114,12859,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415562.3337374,25,-114,12859,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415562.4354064,25,-114,12859,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415562.536576,25,-114,12859,4.863437175750732,4.405999183654785,0.8,0.125,0.0
1783415562.6384401,21,-115,13550,4.863437175750732,4.405999183654785,0.8,0.105,0.0
1783415562.7399268,21,-115,13550,4.863437175750732,4.405999183654785,0.8,0.105,0.0
1783415562.8429172,21,-115,13550,4.863437175750732,4.405999183654785,0.8,0.105,0.0
1783415562.9478405,21,-115,13550,4.863437175750732,4.405999183654785,0.8,0.105,0.0
1783415563.0493076,21,-115,13550,4.863437175750732,4.405999183654785,0.8,0.105,0.0
1783415563.1516526,21,-115,13550,4.863437175750732,4.405999183654785,0.8,0.105,0.0
1783415563.2605147,21,-115,13550,4.863437175750732,4.405999183654785,0.8,0.105,0.0
1783415563.3680089,21,-115,13550,4.863437175750732,4.405999183654785,0.8,0.105,0.0
1783415563.4740543,21,-115,13550,4.863437175750732,4.405999183654785,0.8,0.105,0.0
1783415563.5761762,18,-122,13752,4.863437175750732,4.405999183654785,0.8,0.09,0.0
1783415563.6813602,18,-122,13752,4.863437175750732,4.405999183654785,0.8,0.09,0.0
1783415563.7836106,18,-122,13752,4.863437175750732,4.405999183654785,0.8,0.09,0.0
1783415563.8853068,18,-122,13752,4.863437175750732,4.405999183654785,0.8,0.09,0.0
1783415563.98706,18,-122,13752,4.863437175750732,4.405999183654785,0.8,0.09,0.0
1783415564.0908244,18,-122,13752,4.863437175750732,4.405999183654785,0.8,0.09,0.0
1783415564.1948674,18,-122,13752,4.863437175750732,4.405999183654785,0.8,0.09,0.0
1783415564.296739,18,-122,13752,4.863437175750732,4.405999183654785,0.8,0.09,0.0
1783415564.3993604,18,-122,13752,4.863437175750732,4.405999183654785,0.8,0.09,0.0
1783415564.501202,18,-122,13752,4.863437175750732,4.405999183654785,0.8,0.09,0.0
1783415564.6054366,18,-122,13752,4.863437175750732,4.405999183654785,0.8,0.09,0.0
1783415564.7255473,18,-122,13752,4.863437175750732,4.405999183654785,0.8,0.09,0.0
1783415564.8268425,17,-125,13950,4.863437175750732,4.405999183654785,0.8,0.085,0.0
1783415564.9283016,17,-125,13950,4.863437175750732,4.405999183654785,0.8,0.085,0.0
1783415565.0303247,17,-125,13950,4.863437175750732,4.405999183654785,0.8,0.085,0.0
1783415565.1373026,17,-125,13950,4.863437175750732,4.405999183654785,0.8,0.085,0.0
1783415565.24234,17,-125,13950,4.863437175750732,4.405999183654785,0.8,0.085,0.0
1783415565.345697,17,-125,13950,4.863437175750732,4.405999183654785,0.8,0.085,0.0
1783415565.4523363,17,-125,13950,4.863437175750732,4.405999183654785,0.8,0.085,0.0
1783415565.5544176,12,-125,14972,4.863437175750732,4.405999183654785,0.8,0.06,0.0
1783415565.6571324,12,-125,14972,4.863437175750732,4.405999183654785,0.8,0.06,0.0
1783415565.7595189,12,-125,14972,4.863437175750732,4.405999183654785,0.8,0.06,0.0
1783415565.8624613,12,-125,14972,4.863437175750732,4.405999183654785,0.8,0.06,0.0
1783415565.964482,12,-125,14972,4.863437175750732,4.405999183654785,0.8,0.06,0.0
1783415566.067523,12,-125,14972,4.863437175750732,4.405999183654785,0.8,0.06,0.0
1783415566.1718264,12,-125,14972,4.863437175750732,4.405999183654785,0.8,0.06,0.0
1783415566.2736185,12,-125,14972,4.863437175750732,4.405999183654785,0.8,0.06,0.0
1783415566.3795915,12,-125,14972,4.863437175750732,4.405999183654785,0.8,0.06,0.0
1783415566.4822693,12,-125,14972,4.863437175750732,4.405999183654785,0.8,0.06,0.0
1783415566.586904,12,-125,14972,4.863437175750732,4.405999183654785,0.8,0.06,0.0
1783415566.6888926,11,-130,16169,4.863437175750732,4.405999183654785,0.8,0.055,0.0
1783415566.7943,11,-130,16169,4.863437175750732,4.405999183654785,0.8,0.055,0.0
1783415566.8969417,11,-130,16169,4.863437175750732,4.405999183654785,0.8,0.055,0.0
1783415567.0010898,11,-130,16169,4.863437175750732,4.405999183654785,0.8,0.055,0.0
1783415567.1036596,11,-130,16169,4.863437175750732,4.405999183654785,0.8,0.055,0.0
1783415567.2059824,11,-130,16169,4.863437175750732,4.405999183654785,0.8,0.055,0.0
1783415567.311777,11,-130,16169,4.863437175750732,4.405999183654785,0.8,0.055,0.0
1783415567.4144423,11,-130,16169,4.863437175750732,4.405999183654785,0.8,0.055,0.0
1783415567.527541,11,-130,16169,4.863437175750732,4.405999183654785,0.8,0.055,0.0
1783415567.6289356,11,-130,16169,4.863437175750732,4.405999183654785,0.8,0.055,0.0
